index,image_url
239,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4ppkvsupc9/full/max/0/default.jpg
240,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4pqEoACqrH/full/max/0/default.jpg
241,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4pqEuhjfzZ/full/max/0/default.jpg
242,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4pqF2FGW8q/full/max/0/default.jpg
243,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4pqF8noLH7/full/max/0/default.jpg
244,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4pqFFLLARP/full/max/0/default.jpg
245,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4pqFMsrzZf/full/max/0/default.jpg
246,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4pqFURPphw/full/max/0/default.jpg
247,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4pqFaxverD/full/max/0/default.jpg
248,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4pqFhWTUzV/full/max/0/default.jpg
249,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4pqFp3zK8m/full/max/0/default.jpg
250,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4pqjgLHLNu/full/max/0/default.jpg
251,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4pqjnspAXB/full/max/0/default.jpg
252,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4pqjuRLzfT/full/max/0/default.jpg
253,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4pqk1xspoj/full/max/0/default.jpg
254,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4pqk8WQex1/full/max/0/default.jpg
255,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4pqkF3wV6H/full/max/0/default.jpg
256,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4pqkMbUKEZ/full/max/0/default.jpg
257,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4pqkU919Nq/full/max/0/default.jpg
258,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4pqkagXyX7/full/max/0/default.jpg
259,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4pqkhE4ofP/full/max/0/default.jpg
260,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4prEZWMpuX/full/max/0/default.jpg
261,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4prEg3tf3o/full/max/0/default.jpg
262,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4prEnbRVC5/full/max/0/default.jpg
263,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4prEu8xKLM/full/max/0/default.jpg
264,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4prF1gV9Ud/full/max/0/default.jpg
265,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4prF8E1ycu/full/max/0/default.jpg
266,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4prFEmYomB/full/max/0/default.jpg
267,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4prFMK5duT/full/max/0/default.jpg
268,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4prFTrcU3j/full/max/0/default.jpg
269,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4prFaQ9JC1/full/max/0/default.jpg
270,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4prjSgSKS9/full/max/0/default.jpg
271,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4prjZDy9aR/full/max/0/default.jpg
272,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4prjfmVyih/full/max/0/default.jpg
273,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4prjnK2ory/full/max/0/default.jpg
274,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4prjtrZe1F/full/max/0/default.jpg
275,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4prk1Q6U9X/full/max/0/default.jpg
276,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4prk7wdJHo/full/max/0/default.jpg
277,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4prkEVA8S5/full/max/0/default.jpg
278,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4prkM2gxaM/full/max/0/default.jpg
279,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4prkTaDnid/full/max/0/default.jpg
280,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4psEKrWoxm/full/max/0/default.jpg
281,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4psESQ3e73/full/max/0/default.jpg
282,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4psEYwaUFK/full/max/0/default.jpg
283,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4psEfV7JPb/full/max/0/default.jpg
284,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4psEn2e8Xs/full/max/0/default.jpg
285,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4psEtaAxg9/full/max/0/default.jpg
286,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4psF17hnpR/full/max/0/default.jpg
287,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4psF7fEcxh/full/max/0/default.jpg
288,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4psFECmT6y/full/max/0/default.jpg
289,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4psFLkJHFF/full/max/0/default.jpg
290,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4psjD2bJVP/full/max/0/default.jpg
291,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4psjKa88df/full/max/0/default.jpg
292,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4psjS7exmw/full/max/0/default.jpg
293,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4psjYfBnvD/full/max/0/default.jpg
294,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4psjfCid4V/full/max/0/default.jpg
295,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4psjmkFTCm/full/max/0/default.jpg
296,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4psjtHnHM3/full/max/0/default.jpg
297,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4psjzqK7VK/full/max/0/default.jpg
298,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4psk7Nqwdb/full/max/0/default.jpg
299,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4pskDvNmms/full/max/0/default.jpg
300,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4rzj8winth/full/max/0/default.jpg
301,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4rzjFVFd2y/full/max/0/default.jpg
302,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4rzjN2nTBF/full/max/0/default.jpg
303,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4rzjUaKHKX/full/max/0/default.jpg
304,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4rzjb7r7To/full/max/0/default.jpg
305,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4rzjhfNwc5/full/max/0/default.jpg
306,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4rzjpCumkM/full/max/0/default.jpg
307,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4rzjvkSbtd/full/max/0/default.jpg
308,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4rzk3HyS2u/full/max/0/default.jpg
309,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4rzk9qWGBB/full/max/0/default.jpg
310,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4s1E27oHRK/full/max/0/default.jpg
311,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4s1E8fL7Zb/full/max/0/default.jpg
312,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4s1EFCrwhs/full/max/0/default.jpg
313,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4s1EMkPmr9/full/max/0/default.jpg
314,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4s1EUHvbzR/full/max/0/default.jpg
315,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4s1EaqTS8h/full/max/0/default.jpg
316,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4s1EhNzGGy/full/max/0/default.jpg
317,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4s1EovX6RF/full/max/0/default.jpg
318,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4s1EvU3vZX/full/max/0/default.jpg
319,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4s1F31akho/full/max/0/default.jpg
320,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4s1iuHsmww/full/max/0/default.jpg
321,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4s1j1qQc6D/full/max/0/default.jpg
322,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4s1j8NwSEV/full/max/0/default.jpg
323,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4s1jEvUGNm/full/max/0/default.jpg
324,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4s1jMU16X3/full/max/0/default.jpg
325,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4s1jU1XvfK/full/max/0/default.jpg
326,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4s1jaZ4kob/full/max/0/default.jpg
327,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4s1jh6baws/full/max/0/default.jpg
328,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4s1joe8R69/full/max/0/default.jpg
329,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4s1jvBfFER/full/max/0/default.jpg
330,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4s2DnTxGUZ/full/max/0/default.jpg
331,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4s2Du1V6cq/full/max/0/default.jpg
332,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4s2E1Z1vm7/full/max/0/default.jpg
333,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4s2E86YkuP/full/max/0/default.jpg
334,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4s2EEe5b3f/full/max/0/default.jpg
335,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4s2EMBcRBw/full/max/0/default.jpg
336,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4s2ETj9FLD/full/max/0/default.jpg
337,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4s2EaGg5UV/full/max/0/default.jpg
338,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4s2EgpCucm/full/max/0/default.jpg
339,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4s2EoMjjm3/full/max/0/default.jpg
340,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4s2ife2m1B/full/max/0/default.jpg
341,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4s2inBZb9T/full/max/0/default.jpg
342,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4s2itj6RHj/full/max/0/default.jpg
343,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4s2j1GdFS1/full/max/0/default.jpg
344,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4s2j7pA5aH/full/max/0/default.jpg
345,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4s2jEMguiZ/full/max/0/default.jpg
346,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4s2jLuDjrq/full/max/0/default.jpg
347,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4s2jTSka17/full/max/0/default.jpg
348,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4s2jZzHQ9P/full/max/0/default.jpg
349,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4s2jgXpEHf/full/max/0/default.jpg
350,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4s3DYp7FXo/full/max/0/default.jpg
351,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4s3DfMe5g5/full/max/0/default.jpg
352,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4s3DmuAupM/full/max/0/default.jpg
353,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4s3DtShjxd/full/max/0/default.jpg
354,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4s3DzzEa6u/full/max/0/default.jpg
355,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4s3E7XmQFB/full/max/0/default.jpg
356,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4s3EE5JEPT/full/max/0/default.jpg
357,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4s3ELcq4Xj/full/max/0/default.jpg
358,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4s3ETAMtg1/full/max/0/default.jpg
359,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4s3EZhtipH/full/max/0/default.jpg
360,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4s3iRzBk4R/full/max/0/default.jpg
361,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4s3iYXiaCh/full/max/0/default.jpg
362,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4s3if5FQLy/full/max/0/default.jpg
363,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4s3imcnEVF/full/max/0/default.jpg
364,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4s3itAK4dX/full/max/0/default.jpg
365,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4s3izhqtmo/full/max/0/default.jpg
366,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4s3j7FNiv5/full/max/0/default.jpg
367,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4s3jDnuZ4M/full/max/0/default.jpg
368,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4s3jLLSPCd/full/max/0/default.jpg
369,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4s3jSsyDLu/full/max/0/default.jpg
370,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4s4DKAGEb3/full/max/0/default.jpg
371,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4s4DRho4jK/full/max/0/default.jpg
372,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4s4DYFKtsb/full/max/0/default.jpg
373,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4s4Denrj1s/full/max/0/default.jpg
374,https://api.onb.ac.at/iiif/image/v3/10AC1F79/uk4nGb4s4DmLPZA9/full/max/0/default.jpg
